STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
1577,"KODUNGALLOOR, KERALA",LAKE,KERALA,26,31,6.0,8.2,6.7,7.9,300,36100,0.9,2.7,0.04,0.50,17,1700,49,4300
1578,"KAYAMKULAM, KERALA",LAKE,KERALA,25,31,2.6,5.7,6.8,8.0,2348,7690,2.7,5.4,0.01,0.32,2,1200,2,2500
1579,"ALAPPUZHA, KERALA",LAKE,KERALA,25,31,3.9,7.9,6.9,7.9,171,1172,1.1,4.8,0.01,0.77,100,1400,400,2400
1580,"POOKOTE, KERALA",LAKE,KERALA,24,30,6.8,8.5,6.9,7.5,24,32,0.1,1.6,0.01,0.10,4,120,14,150
2312,"LAKE VEMBANAD AT 
PATHIRAMANAL (ALAPPUZHA)",LAKE,KERALA,25,31,4.9,7.8,6.8,7.4,180,1351,1.8,3.1,0.01,0.24,2,400,2,700
2318,"PAZHASSI RESERVOIR 
(KANNUR)",LAKE,KERALA,24,30,6.6,8.0,6.7,7.5,38,74,0.1,1.4,0.01,0.06,40,140,120,540
2328,RSVR AT MALAMPUZHA,LAKE,KERALA,23,28,6.8,7.9,6.7,7.8,91,128,0.1,1.2,0.01,1.47,2,600,2,920
2329,RSVR AT BHOOTHATHANKETU,LAKE,KERALA,24,29,7.6,8.3,6.3,7.4,20,51,0.1,2.1,0.05,0.95,40,2200,58,7000
2330,RSVR AT EDAMALAYAR,LAKE,KERALA,25,29,7.4,8.2,6.7,7.4,16,30,0.1,1.8,0.01,0.12,10,140,17,330
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
3470,"VELLAYANI LAKE AT 
VANDITHADOM, 
THIRUVANANTHAPURAM",LAKE,KERALA,26,29,1.8,6.9,6.0,7.2,102,212,1.4,13.2,0.01,0.01,100,400,400,1400
2325,"POND AT (PADMANABHA) 
SREE PADMANABHA SWAMY 
TEMPLE (TVPM)",POND,KERALA,26,29,0.9,4.7,6.8,8.2,265,362,6.6,23.4,0.01,0.01,400,1000,1700,2800
3462,"MANANCHIRA POND AT 
KOZHEKODE",POND,KERALA,23,29,5.7,8.0,6.5,8.1,51,73,0.1,1.0,0.01,0.38,31,920,54,1200
1401,POND NEAR JUMA MASJID,POND,LAKSHADWEEP,31,32,-,-,8.7,8.7,471,586,-,-,-,-,-,-,-,-
4557,POND C/O MOHIDHEEN PALLI,POND,LAKSHADWEEP,27,29,-,-,7.2,9.5,490,1648,-,-,-,-,-,-,-,-
4568,POND NEAR KULAPPINAKKAL,POND,LAKSHADWEEP,27,29,-,-,6.8,7.7,646,1663,-,-,-,-,-,-,-,-
1373,"UPPER LAKE AT BHOPAL 
(INTAKE POINT), M.P.",LAKE,"MADHYA 
PRADESH",19,31,6.0,10.7,7.2,8.9,162,914,0.9,2.5,1.02,3.71,2,360,40,22000
1374,"LOWER LAKE AT BHOPAL 
OUTLET M.P.",LAKE,"MADHYA 
PRADESH",19,31,4.9,8.7,6.9,8.6,347,901,2.9,19.0,0.32,7.44,39,22000,920,1600000
1466,"MULTAI TANK LAKE AT VILLA. 
KHARI ON BETUL-AMRAVATI 
ROAD M.P(.TAPTI NEAR 
AMARAWATI, ROAD BRIDGE 
AT VILLAGE KHEDA)",LAKE,"MADHYA 
PRADESH",21,38,7.1,7.2,7.4,8.2,618,813,1.2,11.8,2.20,2.60,3,7,14,75
2128,"KHANDARI RESERVOIR WATER 
OFF TAKE POINT",LAKE,"MADHYA 
PRADESH",16,25,7.0,8.4,7.1,8.3,160,482,0.8,1.8,0.21,1.34,2,2,10,47
2130,"MADHAV LAKE, SHIVPURI",LAKE,"MADHYA 
PRADESH",20,26,5.9,7.6,7.5,8.3,318,730,1.8,2.9,0.32,1.20,1,8,32,110
2131,YASHWANT SAGAR AT INDORE,LAKE,"MADHYA 
PRADESH",20,25,6.6,8.2,7.3,8.2,314,795,0.8,1.7,0.82,1.39,1,1,41,110
2132,BILAWALI TALAB AT INDORE,LAKE,"MADHYA 
PRADESH",16,28,6.1,8.0,7.7,8.5,373,1080,0.9,1.6,0.64,1.74,1,1,41,158
2133,SIRPUR TALAB AT INDORE,LAKE,"MADHYA 
PRADESH",16,25,6.6,8.6,7.6,8.1,280,642,1.0,1.4,0.01,1.68,1,1,43,110
2134,"NAGCHUN TALAB AT 
KHANDWA",LAKE,"MADHYA 
PRADESH",19,24,6.0,7.8,7.2,8.3,265,492,0.9,1.3,0.62,1.37,1,2,39,63
2135,GOVINDGARH LAKE,LAKE,"MADHYA 
PRADESH",19,31,6.6,8.3,7.1,8.1,209,382,0.7,2.0,0.18,0.67,2,18,32,49
2136,"SHAHPURA LAKE AT WEIR 
NEAR AYUSHMAN HOSPITAL, 
BHOPAL",LAKE,"MADHYA 
PRADESH",19,31,5.9,10.3,7.2,8.4,512,667,1.2,20.0,1.02,15.94,10,35000,540,1600000
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
2137,UPPER LAKE AT YATCH CLUB,LAKE,"MADHYA 
PRADESH",20,31,8.0,10.3,7.5,8.8,93,902,0.1,2.0,1.02,3.95,2,1600,34,28000
2138,UPPER LAKE AT KARBALA CLUB,LAKE,"MADHYA 
PRADESH",20,31,8.3,10.9,7.7,8.2,160,905,1.2,3.9,1.29,3.48,2,2400,47,43000
2139,"UPPER LAKE AT BAIRAGARH 
CLUB",LAKE,"MADHYA 
PRADESH",19,31,7.9,10.2,7.7,8.4,180,922,1.4,3.4,1.32,7.44,2,17000,46,92000
2140,"KERWA DAM NEAR REST 
HOUSE, BPL",LAKE,"MADHYA 
PRADESH",20,32,3.4,9.7,7.4,8.0,212,857,0.1,2.7,1.02,3.50,2,84,21,17000
2141,JANUNIA TALAB NEAR W/S,LAKE,"MADHYA 
PRADESH",28,30,8.6,9.0,7.8,8.2,273,476,1.6,2.3,0.65,0.82,2,2,21,70
2142,"KALISINDH RESERVOIR AT 
SARANGPUR, RAJGARH",LAKE,"MADHYA 
PRADESH",12,26,6.8,8.0,7.2,7.9,210,666,1.2,1.8,0.10,2.00,2,3,24,52
3296,CHORAL DAM NEAR INDORE,LAKE,"MADHYA 
PRADESH",20,25,6.8,7.8,7.3,8.2,264,665,0.6,2.1,0.71,1.84,1,1,32,63
4614,SUPTAL JABALPUR,LAKE,"MADHYA 
PRADESH",16,24,6.4,7.6,7.3,8.1,220,802,1.8,4.8,0.25,2.10,2,70,17,1600
4615,GANGA SAGAR JABALPUR,LAKE,"MADHYA 
PRADESH",16,24,5.5,7.8,6.3,8.4,180,911,2.5,7.8,0.12,1.60,2,170,11,1600
4622,"KOPTAL LAKE AT WATER 
SUPPLY INTAKE POINT 
CHHATARPUR",LAKE,"MADHYA 
PRADESH",19,31,6.8,7.5,7.1,7.8,168,294,0.8,1.8,0.01,0.17,2,2,2,27
3297,"MITHA TALAB, DEWAS",POND,"MADHYA 
PRADESH",22,24,6.6,7.6,7.3,7.9,350,493,1.8,3.4,0.75,1.25,2,36,29,150
3298,POND WATER AT LAKODA,POND,"MADHYA 
PRADESH",24,26,7.2,7.6,7.6,7.8,264,768,1.6,2.0,0.48,0.82,2,2,40,49
3299,HANUMANTAL JABALPUR,POND,"MADHYA 
PRADESH",16,24,6.0,7.8,7.4,7.8,226,641,0.8,4.8,0.12,2.00,1,120,17,540
3300,"RANITAL TALAB, JABALPUR",POND,"MADHYA 
PRADESH",16,26,5.0,7.6,7.1,7.9,310,857,1.9,4.2,0.12,3.20,2,220,20,1600
3301,MOTI TALAB AT BALAGHAT,POND,"MADHYA 
PRADESH",16,29,6.1,7.6,7.1,8.2,234,513,0.9,4.2,0.01,1.60,2,27,7,540
3302,"PIPLIYA PALA TALAB, INDORE",POND,"MADHYA 
PRADESH",16,25,6.8,8.5,7.6,8.4,382,618,1.1,1.6,0.83,2.02,1,1,48,140
3303,"RANI TALAB, REWA",POND,"MADHYA 
PRADESH",19,32,6.3,7.8,7.2,8.1,270,544,0.7,1.9,0.19,0.80,2,18,27,48
3304,"RIHAND RESRVOIR, SINGRAULI",POND,"MADHYA 
PRADESH",18,38,6.7,7.1,7.5,7.5,150,520,0.1,1.8,0.40,2.30,-,-,-,-
3830,"GOKALPUR TALAB, DIST 
JABALPUR",POND,"MADHYA 
PRADESH",17,24,5.4,7.8,7.3,8.6,45,964,0.9,4.2,0.12,1.10,2,280,25,1600
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
3831,"DAL SAGAR TALAB, DIST SEONI",POND,"MADHYA 
PRADESH",17,26,6.0,8.2,6.7,8.6,290,5640,0.9,4.0,0.18,1.60,2,11,7,920
3849,SITAPAT TALAB DHAR,POND,"MADHYA 
PRADESH",19,26,6.2,7.6,7.6,8.8,302,525,0.8,1.4,0.09,2.68,1,1,31,63
3850,"BAGDOON TALAB PITHAMPUR 
SANJAY JALASHAY 
PITHAMPUR",POND,"MADHYA 
PRADESH",19,24,6.9,7.9,7.1,8.1,220,496,0.8,1.3,0.62,1.37,1,1,16,63
2129,"PERIAT TANK NEAR WSS 
INTAKE POINT JABALPUR",TANK,"MADHYA 
PRADESH",17,25,7.0,8.2,7.0,8.2,162,391,0.8,1.9,0.21,1.10,2,2,11,48
1425,LOKTAK LAKE AT THANA,LAKE,MANIPUR,20,28,6.9,7.3,6.9,7.6,130,224,3.0,3.5,-,-,5,30,35,110
1426,LOKTAK LAKE AT BISHNUPUR,LAKE,MANIPUR,20,29,6.6,7.8,6.7,7.5,150,220,2.9,3.4,-,-,5,35,35,90
1629,LOKTAK LAKE AT SENDRA,LAKE,MANIPUR,20,28,6.3,7.5,7.1,7.5,120,240,2.8,3.7,-,-,10,25,45,80
1630,"LOKTAK LAKE AT KARANG 
ISLAND",LAKE,MANIPUR,20,28,6.7,7.5,7.1,7.6,125,380,3.0,3.8,-,-,2,10,15,55
2837,"PUMLEN LAKE AT 
TOKPACHING",LAKE,MANIPUR,18,28,6.7,7.7,7.2,7.6,140,380,3.2,3.8,-,-,10,35,15,60
2839,PUKHRI AT LANGMEIDONG,POND,MANIPUR,18,28,6.7,7.8,7.3,7.6,210,370,3.3,3.8,-,-,10,10,30,90
2840,"LAMJAO PUKHURI AT 
ACHOUBA",POND,MANIPUR,18,29,6.6,7.4,7.4,7.6,180,360,3.1,3.4,-,-,2,2,10,95
2841,"HIRANMEI PUKHURI AT 
THOUBAL",POND,MANIPUR,17,28,5.6,7.3,6.7,7.6,70,510,3.0,4.2,-,-,20,60,75,195
2842,"LANGMEIDONG PUKHURI AT 
THOUBAL",POND,MANIPUR,18,29,6.4,7.6,7.2,7.5,205,330,3.0,3.8,-,-,5,25,35,105
2843,POND AT LALAMBUNG,POND,MANIPUR,18,28,5.9,7.1,7.0,7.5,80,380,3.0,3.9,-,-,5,20,40,70
2844,LILONG PUKHURI,POND,MANIPUR,16,28,6.3,7.5,7.2,8.1,70,310,3.0,4.2,-,-,5,10,25,65
2845,POND AT NGAIRANGBAM,POND,MANIPUR,3,28,6.1,7.2,6.4,8.1,125,240,3.2,3.8,-,-,-,-,5,75
2846,POND AT MOIDANGPOK,POND,MANIPUR,19,28,6.3,7.3,6.3,7.7,50,215,3.0,3.6,-,-,9,9,15,45
2847,"POND AT MAIBAM 
LOKPACHING",POND,MANIPUR,20,29,5.7,7.9,6.8,7.5,140,264,2.8,4.1,-,-,10,35,35,93
2848,POND AT KAKWA BAZAR,POND,MANIPUR,18,28,5.3,6.7,7.2,8.1,150,670,3.3,4.3,-,-,25,45,85,165
2849,CHANAM PUKHURI,POND,MANIPUR,18,29,5.6,6.7,7.1,8.7,150,600,3.3,4.2,-,-,20,40,65,155
2850,NINGTHEM PUKHURI,POND,MANIPUR,17,28,5.1,8.1,7.1,7.8,90,370,3.0,4.5,-,-,15,45,15,145
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
2851,POND AT KONGBA BAZAR,POND,MANIPUR,17,29,5.1,6.5,7.1,8.4,530,680,3.5,4.8,-,-,35,80,170,440
1347,UMIAM LAKE AT BARAPANI,LAKE,MEGHALAYA,15,25,5.6,6.9,7.1,8.0,67,110,4.8,6.0,0.50,2.73,340,790,420,2100
1348,WARD'S LAKE AT SHILLONG,LAKE,MEGHALAYA,15,26,7.0,8.0,7.1,7.9,120,155,3.1,4.2,0.30,0.98,84,170,390,790
1459,"THADLASKEIN LAKE, JOWAI",LAKE,MEGHALAYA,6,21,6.0,7.8,6.7,7.3,35,390,1.4,5.8,0.39,0.78,9,420,94,1200
3346,"UMIAM LAKE AT OUTFALL OF 
UMIAM INTO LAKE",LAKE,MEGHALAYA,14,29,4.8,6.0,6.9,8.3,70,118,5.5,7.3,0.52,2.72,330,790,790,1700
3347,"UMIAM LAKE AT MIDDLE 
POINT",LAKE,MEGHALAYA,16,28,5.9,6.8,7.2,8.1,65,112,4.8,6.7,0.02,2.91,310,430,580,1300
3348,"UMIAM LAKE ATNEAR UNITED 
CHRISTIAN COLLEGE",LAKE,MEGHALAYA,12,28,5.6,6.8,6.9,7.7,65,109,4.9,6.2,0.30,3.21,310,630,630,1200
3349,"TASEK LAKE AT SONGSAK 
(NAPHAK),",LAKE,MEGHALAYA,19,30,6.8,7.5,7.0,7.2,55,79,1.6,2.2,0.32,0.47,21,120,130,520
3723,"TAMDIL LAKE, SAITUAL",LAKE,MIZORAM,13,25,7.3,10.2,6.3,10.0,38,130,0.9,1.6,0.01,0.07,-,-,-,-
3722,LAWBUAI FISHPOND,POND,MIZORAM,17,27,3.6,8.7,6.3,7.8,198,356,0.9,2.0,0.02,0.09,-,-,-,-
3755,"POND NEAR THERMAL POWER 
PLANT, BAIRABI",POND,MIZORAM,18,33,3.1,11.0,7.1,8.6,185,265,0.3,2.8,0.02,0.20,-,-,-,-
3743,"PHE RESERVOIR, HELIPAD, 
NEW SAIHA",TANK,MIZORAM,13,30,4.5,8.1,4.9,8.0,33,329,1.3,2.1,0.01,0.20,-,-,-,-
2886,"PUDUMPUKHURI, DIMAPUR",LAKE,NAGALAND,19,32,3.9,6.4,6.7,7.5,72,132,1.8,2.4,0.09,3.50,-,-,-,-
2887,"BANGLA FISHERY, DIMAPUR",LAKE,NAGALAND,20,31,4.8,7.1,6.7,8.6,120,170,1.7,2.4,0.08,1.50,-,-,-,-
2437,"CHILKA LAKE AT SATAPADA 
(RAMSAR SITE)",LAKE,ODISHA,22,32,6.1,8.2,7.0,8.4,1830,47720,0.5,1.8,0.02,3.22,2,1300,45,2400
2438,ANSHUPA LAKE KADALIBARI,LAKE,ODISHA,20,37,5.1,7.8,6.9,8.4,92,1888,0.6,2.5,0.02,1.86,170,2200,490,5400
3953,CHILKA AT RAMBHA,LAKE,ODISHA,13,31,5.8,8.5,7.4,8.6,6898,21180,0.9,2.6,0.04,1.02,2,220,20,1100
3954,"TAMPADA LAKE AT 
CHHATRAPUR",LAKE,ODISHA,12,30,3.0,9.7,7.8,8.7,305,1614,2.1,8.3,0.02,1.88,130,3300,230,17000
3955,ANSHUPA AT SUBARANAPUR,LAKE,ODISHA,18,38,4.0,8.4,6.6,8.4,108,239,0.6,2.1,0.02,4.66,110,1100,220,3500
3956,ANSHUPA AT BISHNUPUR,LAKE,ODISHA,19,34,4.6,7.8,6.9,7.9,112,209,0.5,2.4,0.02,1.62,20,2200,110,3500
3957,ANSHUPA AT SARANDAGARH,LAKE,ODISHA,18,37,4.8,9.2,6.6,8.3,90,219,0.6,2.4,0.02,1.07,45,1300,170,3500
2431,"BINDUSAGAR ( RELIGIOUS 
POND OF BHUBANESWAR",POND,ODISHA,20,29,6.4,9.6,6.8,8.4,208,498,1.3,2.9,0.02,1.67,20,22000,490,160000
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
,"CITY) (NORTH) (LINGRAJ 
TEMPLE)",,,,,,,,,,,,,,,,,,
2432,"NARENDRA POKHARI ( 
RILIGIOUS POND OF PURI CITY)",POND,ODISHA,22,33,4.5,12.4,7.9,8.7,461,1381,2.3,6.3,0.02,2.02,2,14000,20,22000
2433,"MARKANDA POKHARI ( 
RILIGIOUS POND OF PURI CITY)",POND,ODISHA,23,32,2.8,17.0,7.7,8.8,513,735,3.7,8.8,0.23,8.91,2,1700,36,4900
2434,"INDRADYUMNA TANK ( 
RILIGIOUS POND OF PURI CITY)",POND,ODISHA,20,32,3.1,10.9,7.4,8.5,267,1279,3.5,6.7,0.02,14.57,2,7900,78,24000
2435,"SWETAGANGA ( RILIGIOUS 
POND OF PURI CITY)",POND,ODISHA,22,32,2.9,18.1,7.9,8.9,424,1155,3.6,8.7,0.02,6.88,2,11000,2,22000
2436,"PARVATI SAGAR ( RILIGIOUS 
POND OF PURI CITY)",POND,ODISHA,15,33,3.5,12.3,7.2,8.5,288,519,3.3,8.4,0.19,4.29,2,7900,45,24000
3962,"JAGANNATH SAGAR POND OF 
JEYPORE",POND,ODISHA,16,32,5.4,8.4,7.1,8.2,176,369,0.9,2.7,0.02,2.30,220,3300,790,7900
3963,RANIGUDA POND,POND,ODISHA,19,29,2.8,10.1,7.3,8.0,246,1080,2.0,8.4,0.02,2.80,220,7900,790,13000
1396,OUSTERI LAKE,LAKE,PUDUCHERRY,27,32,5.2,6.6,7.2,7.5,182,905,0.8,2.0,0.05,0.92,13,1600,23,1600
1686,BAHOUR LAKE,LAKE,PUDUCHERRY,28,28,4.0,7.0,6.9,7.2,287,332,1.0,1.5,0.02,1.42,240,1600,1600,1600
4634,KANAGAN LAKE,LAKE,PUDUCHERRY,13,32,5.1,8.5,7.2,8.8,218,1542,1.5,11.0,0.03,0.82,2,3900,1600,11000
1297,"HARIKE LAKE AT HARIKE 
VILLAGE, PUNJAB",LAKE,PUNJAB,11,32,6.5,8.8,7.4,8.1,207,280,1.1,1.8,0.50,1.20,110,610,700,1700
1382,"HARIKE LAKE D/S FROM 
CANAL, PUNJAB",LAKE,PUNJAB,12,33,7.0,8.9,7.5,8.2,204,310,1.1,1.9,0.60,0.90,140,920,1000,2700
2912,"RANJIT SAGAR RESERVOIR, 
PUNJAB",LAKE,PUNJAB,6,34,0.3,8.6,7.5,8.4,138,246,0.1,1.1,0.10,0.60,11,46,61,94
1285,"PICHOLA LAKE AT UDAIPUR 
(WATER INTAKE POINT), 
RAJASTHAN",LAKE,RAJASTHAN,23,26,6.9,8.6,8.0,8.8,420,660,1.2,2.7,1.68,2.16,21,75,28,150
1286,"UDAISAGAR LAKE AT UDAIPUR 
(INTAKE PT.) RAJASTHAN",LAKE,RAJASTHAN,20,26,5.1,6.8,7.6,8.8,1060,1250,1.2,3.8,1.66,3.09,64,150,120,240
1414,"PUSHKAR LAKE, RAJASTHAN",LAKE,RAJASTHAN,21,31,1.2,5.8,7.7,8.9,190,560,1.5,5.3,1.55,4.72,14,75,28,210
1481,"FATEH SAGAR LAKE AT 
UDAIPUR INTAKE POINT OF 
PHED, RAJASTHAN",LAKE,RAJASTHAN,24,26,7.0,8.8,8.3,8.8,540,1590,0.7,3.2,1.15,1.75,64,93,120,150
1716,"NAKKI LAKE, MT. ABU, 
RAJASTHAN",LAKE,RAJASTHAN,14,28,3.4,7.3,7.8,8.2,230,330,0.7,2.7,1.14,2.63,39,93,75,210
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
2935,"JET SAGAR LAKE, BUNDI, 
RAJASTHAN",LAKE,RAJASTHAN,20,30,1.6,6.9,7.9,8.6,310,510,1.1,3.3,0.92,2.29,39,240,75,460
2937,"SILISERH LAKE, ALWAR, 
RAJASTHAN",LAKE,RAJASTHAN,20,32,5.2,6.8,7.0,8.3,210,280,0.6,3.1,0.08,1.76,14,23,21,64
2938,"RAJSAMAND LAKE , 
RAJSAMAND- POINT NO. 1, 
RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,17,22,4.1,6.6,8.3,8.7,310,630,1.0,3.4,0.92,2.10,39,150,75,240
2939,"RAJSAMAND LAKE , 
RAJSAMAND- POINT NO. 2, 
RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,17,22,4.0,6.9,8.4,8.8,420,640,0.8,2.8,1.10,2.06,39,240,64,460
2940,"GAPE- SAGAR LAKE, 
DUNGARPUR, RAJASTHAN",LAKE,RAJASTHAN,22,25,5.1,7.6,8.1,8.8,560,750,0.8,4.3,1.54,2.29,64,240,120,1100
2941,"JAISAMAND LAKE, SALUMBER, 
UDAIPUR, POINT NO. 1, 
RAJASTHAN",LAKE,RAJASTHAN,22,26,7.2,9.0,8.4,8.8,470,520,1.0,2.3,1.24,1.66,23,75,39,150
2942,"JAISAMAND LAKE, SALUMBER, 
UDAIPUR, POINT NO. 2, 
RAJASTHAN",LAKE,RAJASTHAN,22,26,7.0,8.8,8.3,8.6,480,720,1.5,2.2,1.24,2.62,23,64,64,120
2943,"LODHA TALAB, BANSWARA- 
DUNGARPUR ROAD, 
BANSWARA, RAJASTHAN",LAKE,RAJASTHAN,19,34,1.0,5.8,7.6,8.1,430,1010,1.6,4.4,2.07,3.05,75,460,150,2400
4177,SWAROOP SAGAR LAKE,LAKE,RAJASTHAN,20,26,4.8,7.6,7.9,9.4,390,650,1.0,2.4,1.25,2.50,14,150,21,460
4178,"GOVERDHAN SAGAR, 
UDAIPUR",LAKE,RAJASTHAN,20,26,3.0,6.4,8.0,9.0,690,920,1.4,4.1,1.35,2.29,64,460,120,1100
4795,"NELA TALAB, SECTOR-14 
HIRAN MARG, UDAIPUR",LAKE,RAJASTHAN,20,26,3.2,5.1,7.9,8.7,540,880,1.1,4.4,1.56,2.33,93,150,150,240
4179,"BADI KA TALAB, UDAIPUR",POND,RAJASTHAN,24,26,7.2,8.8,7.9,8.6,360,430,1.0,2.3,1.02,1.82,20,64,39,120
1420,"KODAI KANAL LAKE, 
TAMILNADU",LAKE,TAMIL NADU,18,30,6.0,6.5,6.0,7.8,68,182,2.0,4.0,0.32,2.36,36,49,60,96
1421,"UDHAGAMADALEM LAKE 
(OOTY), TAMILNADU",LAKE,TAMIL NADU,17,23,4.6,6.6,6.7,7.9,345,517,2.0,11.1,0.04,0.96,12,220,34,540
1452,"YERCAUD LAKE, SALEM, 
TAMILNADU",LAKE,TAMIL NADU,20,24,5.9,7.1,6.5,8.0,286,378,0.1,2.0,0.22,0.77,25,260,120,630
3007,"VEERANAM LAKE AT 
CUDDALORE, TAMILNADU",LAKE,TAMIL NADU,23,27,5.7,7.0,7.9,8.4,454,725,0.1,2.4,0.15,0.84,31,94,70,280
3008,"POONDI LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,26,32,5.0,7.0,7.2,8.3,358,615,2.0,3.0,0.32,1.05,2,2,2,170
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
3009,"REDD HILLS AT THIRUVALLUR, 
TAMILNADU",LAKE,TAMIL NADU,26,31,4.9,6.4,7.0,8.3,340,531,1.0,3.0,0.14,2.05,2,93,2,490
3010,"PORUR LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,26,30,5.0,7.0,7.2,8.7,836,1657,1.0,3.0,0.32,1.85,2,120,40,1300
3011,"PULICATE LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,26,32,4.8,5.7,7.3,8.6,13010,65200,2.0,4.0,0.32,2.21,2,45,2,330
1391,"HUSSAIN SAGAR LAKE, 
BUDAMERU",LAKE,TELANGANA,25,31,0.4,6.0,6.9,8.1,1066,1566,8.0,28.0,2.59,51.00,14,540,350,1600
1788,"SAROORNAGAR , RANGA 
REDDY DIST.",LAKE,TELANGANA,26,33,0.1,3.9,6.8,7.9,1070,1498,8.0,46.0,0.10,9.00,8,70,31,1600
1789,"HIMAYAT SAGAR LAKE , 
R.R.DIST.",LAKE,TELANGANA,27,30,4.0,7.5,7.2,8.2,272,602,2.1,3.0,0.29,2.10,2,8,5,154
2340,"LAXMINARAYANA CHERUVU 
AT EDULABAD, RANGAREDDY",LAKE,TELANGANA,22,29,0.1,5.8,7.1,8.6,1084,1630,2.7,20.0,0.70,8.00,2,24,2,430
2341,"MIRALAM LAKE NEAR ZOO 
PARK, RANGAREDDY",LAKE,TELANGANA,26,32,0.1,5.4,6.9,8.2,1048,1547,6.0,20.0,1.10,107.00,2,36,220,1600
2342,"NOOR MD. KUNTA, 
KATTEDAN, RANGAREDDY",LAKE,TELANGANA,26,29,0.1,0.3,7.0,7.7,1072,2710,12.0,98.0,3.90,19.00,2,70,110,1600
3068,"RAMAPPA LAKE, WARANGAL",LAKE,TELANGANA,27,27,5.8,6.8,7.4,8.6,155,274,2.1,4.0,0.01,7.00,2,2,2,70
3069,"SHAMEERPET LAKE, 
SHAMEERPET, RANGA REDDY",LAKE,TELANGANA,26,30,4.2,6.0,6.9,8.3,408,699,2.0,4.0,0.40,3.50,2,10,18,280
3070,"FOX SAGAR, JEEDIMETLA, 
RANGA REDDY",LAKE,TELANGANA,26,31,0.1,4.8,7.1,7.8,1066,2496,6.0,48.0,1.64,12.00,2,49,79,1600
3071,"LANGARHOUSE LAKE, 
HYDERABAD",LAKE,TELANGANA,26,32,0.1,3.4,6.9,7.7,840,1414,4.0,28.0,0.40,19.00,2,36,20,540
3072,"SAFILGUDA LAKE, RANGA 
REDDY",LAKE,TELANGANA,25,30,0.1,2.0,6.9,7.6,816,1776,6.0,28.0,2.04,22.00,8,26,26,430
3073,"HASMATHPET LAKE, 
HASMATHPET, RANGA REDDY",LAKE,TELANGANA,24,30,0.1,1.2,6.9,7.5,928,1728,10.0,32.0,0.70,25.00,17,150,230,1600
3074,"BANJARA LAKE, BANJARA 
HILLS, RANGA REDDY",LAKE,TELANGANA,26,30,0.3,0.9,7.0,7.8,1080,1144,8.0,12.0,1.18,1.51,14,130,280,920
4229,NEKNAMPUR LAKE,LAKE,TELANGANA,25,35,0.1,5.2,7.0,7.7,1160,2021,2.9,34.0,1.40,7.87,2,32,74,430
4234,"UMDA SAGAR LAKE, 
SHAMSHABAD",LAKE,TELANGANA,27,28,0.1,4.7,6.7,8.9,712,1480,4.0,30.0,0.30,13.00,4,130,180,540
4235,"LAKE KAMUNI ( SHAMSHABAD 
LAKE)",LAKE,TELANGANA,23,32,0.1,5.1,7.1,8.5,645,1894,2.6,28.0,1.00,20.00,2,36,74,430
4667,"SURRAM CHERUVU (PALLE 
CHERUVU), BANDLAGUDA (V),",LAKE,TELANGANA,26,30,0.1,3.0,6.8,8.3,1081,2518,8.0,42.0,3.40,18.00,2,46,63,540
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
,"BANDLAGUDA (NEW 
MANDAL)",,,,,,,,,,,,,,,,,,
4668,"CHINNARAYAN CHERUVU, 
ALWAL (V)",LAKE,TELANGANA,26,30,0.1,4.5,6.9,7.9,1105,1992,8.0,32.0,1.00,16.00,2,20,49,430
4669,"PEDDA CHERUVU, GANGARAM 
(V) SERLINGAMPALLY (NEW 
MANDAL)",LAKE,TELANGANA,20,28,0.1,3.9,6.7,8.4,1122,2485,6.0,32.0,3.10,16.00,12,36,120,540
4670,"MADDELLA KUNTA/ 
BAIRAMALGUDA CHERUVU",LAKE,TELANGANA,27,29,0.1,4.3,6.9,8.2,474,1360,2.2,18.0,0.30,4.10,2,17,70,220
